dt,p,ql_m3_fact,qo_m3_fact,wc_fact,status,event,work_time
2018-06-26,40.40778236992,34.900159214080766,16.03017150572376,0.5406848602783378,В работе,,8.71666666667
2018-06-27,40.40778236992,35.0,12.790226460071514,0.634564958283671,В работе,,
2018-06-28,40.40778236992,,,,Остановлена,,
2018-06-29,40.40778236992,,,,Остановлена,,
2018-06-30,40.40778236992,,,,Остановлена,,
2018-07-01,40.40778236992,,,,Остановлена,,
2018-07-02,40.40778236992,,,,Остановлена,,
2018-07-03,40.40778236992,,,,Остановлена,,
2018-07-04,40.41483003508,25.0,,,Остановлена,,
2018-07-05,40.41483003508,29.25,,,Остановлена,,7.19944444444
2018-07-06,40.83521840571,29.0,15.00119189511323,0.4827175208581645,В работе,Смена ЭЦН,7.20027777778
2018-07-07,40.83521840571,34.00090226050156,8.630316457789894,0.7461738988081023,В работе,,8.66638888889
2018-07-08,40.83521840571,33.90254314664624,10.587091629684023,0.6877198390725642,В работе,,9.6
2018-07-09,49.05280165873,35.0,15.015494636471992,0.5709858675293716,В работе,,9.59694444444
2018-07-10,49.05280165873,34.13927900177941,10.959972898436602,0.6789629652733631,В работе,,9.6
2018-07-11,49.05280165873,34.17692679907888,11.523393346571533,0.6628312014618557,В работе,,9.6
2018-07-12,49.05280165873,33.89414883867518,11.437061128666425,0.6625653240887384,В работе,,9.6
2018-07-13,49.05280165873,34.11062719547854,11.303882492323376,0.6686111214682756,В работе,,9.6
2018-07-14,49.05280165873,33.7823169068656,10.604943996306648,0.686080027443251,В работе,,9.6
2018-07-15,49.05280165873,34.006389882013195,11.097164463120263,0.6736741388420703,В работе,,9.60055555556
2018-07-16,49.20016313684,33.0,14.157330154946365,0.5709899953046556,В работе,,9.59777777778
2018-07-17,49.20016313684,33.985294686789494,11.151475036957274,0.6718735223651896,В работе,,9.59972222222
2018-07-18,58.2556254196,34.31079770643644,8.822684597445626,0.7428598229358404,В работе,,9.6
2018-07-19,58.2556254196,34.65628164733177,7.440006172308112,0.7853201261457047,В работе,,9.6
2018-07-20,58.2556254196,34.67197745714465,8.0694763093704,0.767262299378671,В работе,,9.86638888889
2018-07-21,58.2556254196,34.30709367482565,7.133481980495454,0.7920697670251805,В работе,,10.0
2018-07-22,58.2556254196,34.24356066182437,9.058387970215305,0.735471785201536,В работе,,10.0
2018-07-23,59.00627906508,35.0,5.599523241954708,0.840013621658437,В работе,,9.91722222222
2018-07-24,59.00627906508,34.37549680517862,8.457883737508668,0.7539560290446625,В работе,,10.00027777778
2018-07-25,59.00627906508,34.21663602379482,9.383431622046936,0.7257640518629143,В работе,,9.99972222222
2018-07-26,59.00627906508,34.52146821100382,7.985443133898067,0.7686818218423085,В работе,,9.99972222222
2018-07-27,59.00627906508,34.577919948606805,7.881839773006787,0.7720556995700848,В работе,,10.0
2018-07-28,59.00627906508,34.6960664475962,7.911144953493078,0.7719872664689004,В работе,,10.0
2018-07-29,58.91486986113,36.0,5.940405244338498,0.8349887432128195,В работе,,10.0
2018-07-30,58.41904836865,34.45050603268856,6.324866277723415,0.8164071589624248,В работе,,10.0
2018-07-31,58.41904836865,34.37878803956255,7.1517452750451875,0.7919721525140714,В работе,,10.0
2018-08-01,58.42360659133,35.002193075945996,6.645567616869746,0.810138536106851,В работе,,10.00055555556
2018-08-02,46.06066321234,35.013552990350675,6.455104812434166,0.8156398234074355,В работе,,10.0
2018-08-03,46.06066321234,34.5598484829524,6.096798089949729,0.8235872448064364,В работе,,10.00055555556
2018-08-04,46.07914127352,34.0,5.7794994040524434,0.8300147234102222,В работе,,10.0
2018-08-05,46.07914127352,34.970375768748404,6.457718280704483,0.8153374638177184,В работе,,9.99916666667
2018-08-06,46.07914127352,34.98326934524397,6.422097995855998,0.8164237329428133,В работе,,9.91666666667
2018-08-07,46.07914127352,33.8022583573799,6.728173814491842,0.8009549023808668,В работе,,10.0
2018-08-08,46.07914127352,34.44677873914931,6.627988800450029,0.8075875584581959,В работе,,9.99944444444
2018-08-09,46.07914127352,33.807022192852855,6.53750592276507,0.8066228405012505,В работе,,9.98166666667
2018-08-10,46.07914127352,34.39714312964846,6.483487578507607,0.8115108701303977,В работе,,10.0
2018-08-11,46.07914127352,34.479123947487146,6.747179035698144,0.8043111812824965,В работе,,10.0
2018-08-12,46.16171947585,34.0,5.439809296781884,0.8400056089181799,В работе,,10.0
2018-08-13,46.16171947585,34.27828094735214,6.333871626999453,0.8152220166254073,В работе,,10.00027777778
2018-08-14,46.16171947585,33.86806146370534,6.519916318312053,0.8074907143622876,В работе,,10.0
2018-08-15,46.16171947585,33.560858547626225,7.080632706112803,0.7890211093359047,В работе,,10.0
2018-08-16,46.16171947585,34.0,5.439809296781884,0.8400056089181799,В работе,,10.0
2018-08-17,49.13362806176,33.4884571158627,7.029462270671434,0.7900929790121104,В работе,,10.0
2018-08-18,49.13362806176,33.624941286356005,7.400288736900401,0.7799166792923675,В работе,,10.0
2018-08-19,49.13362806176,34.8125867763859,6.775708846478422,0.8053661197313114,В работе,,10.00055555556
2018-08-20,49.13362806176,33.38019923354403,6.990605764642416,0.7905762720068639,В работе,,10.0
2018-08-21,49.13362806176,33.55713765711506,7.377934272141559,0.7801381527969139,В работе,,10.0
2018-08-22,49.13362806176,33.59096130212741,7.489432314035832,0.7770402505997498,В работе,,10.0
2018-08-23,48.98443473154,33.0,5.940405244338498,0.8199877198685304,В работе,,10.0
2018-08-24,48.98443473154,33.53879546507969,7.5874349484610395,0.7737713938963309,В работе,,10.0
2018-08-25,48.98443473154,33.73700973267102,8.522836601519149,0.7473742732668566,В работе,,10.0
2018-08-26,47.51880051373,34.42954922294154,6.7842241366680796,0.8029534429063181,В работе,,9.99888888889
2018-08-27,47.51880051373,33.65908608342899,7.603328471156357,0.7741076970328193,В работе,,10.0
2018-08-28,47.51880051373,33.81122932028678,7.308723617570858,0.7838373888054518,В работе,,10.0
2018-08-29,47.51880051373,35.046708870198444,6.48116624550947,0.8150706170581211,В работе,,10.11666666667
2018-08-30,47.3451676762,34.0,6.66388557806913,0.8040033653509079,В работе,,9.99972222222
2018-08-31,47.3451676762,33.608487324768625,7.573426366822858,0.7746573270722176,В работе,,10.58361111111
2018-09-01,47.3451676762,33.54991934839986,7.294229401966407,0.782585784298933,В работе,,10.91666666667
